38267
38178
36929
28426
24681
23106
22712
22594
22060
21898
20170
19737
19416
17932
17908
17862
16799
16211
16040
15806
15799
15722
14460
14381
13736
13552
13552
13481
13436
13356
13233
12678
12653
12230
12030
11945
11719
10928
10921
10806
10725
10640
10384
