70603
68160
61887
57355
53716
46044
34035
33916
33840
33792
33591
33053
32982
32638
30484
30165
29383
28545
28484
26879
26186
25833
25283
25170
25136
25070
24680
24481
24053
23809
23715
23333
23283
23259
23147
23001
22853
22536
21909
21812
21745
21286
20939
