29339
28205
25696
23331
22038
20756
20480
19237
19220
18687
18687
18453
16781
16525
16361
16271
16171
15676
14454
14415
14189
13827
13823
13757
13423
13283
13125
12593
12374
12356
12328
12162
11649
11442
11431
11370
11243
11136
11092
11007
10868
10564
10559
