103545
52065
44266
30172
29023
28333
25222
24554
23929
23902
23849
21328
21010
20759
20043
19703
17547
16100
16018
15926
15698
15512
14927
13608
12848
11493
10752
10541
10393
10020
9898
9870
8285
7887
6983
4630
3981
3410
2332
1965
1163
695
595
